//ID,DBName,kROName,iROName,Lvl,HP,SP,BaseExp,JobExp,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MVPExp,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,//Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//===================================================================================================================================================================================================================================================================================================================================================================================================================
1488,G_ANOLIAN,Anolian,Anolian,63,18960,0,0,0,1,640,760,15,15,1,43,58,25,97,65,10,12,1,5,41,0x00003885,190,900,500,864,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1489,G_STING,Sting,Sting,61,9500,0,0,0,1,850,1032,5,30,57,45,55,5,120,85,10,12,1,0,62,0x00003885,300,528,500,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1490,G_WANDER_MAN,Andarilho,Andarilho,74,8170,0,0,0,2,450,1170,5,5,1,192,38,45,127,85,10,12,1,6,24,0x00003985,100,672,500,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1491,G_DOKEBI,Dokebi,Dokebi,33,2697,0,0,0,1,197,249,0,10,50,50,40,35,69,40,10,12,0,6,27,0x00003985,250,1156,456,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1492,SAMURAI,Samurai,Samurai,162,750000,0,4200,600000,3,1450,1500,15,15,300,300,300,300,300,300,10,8,2,7,23,0x37B5,200,874,1344,576,0,0,0,0,0,0,0,0,7305,10,7484,10,7306,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,DRYAD,Esquilo,Esquilo,80,250000,1,0,3000000,1,2500,3500,20,15,95,100,100,95,200,100,10,12,1,3,21,0x00000083,400,1872,672,480,0,0,0,,0,,0,,1026,200,0,,0,,0,,0,,0,,0,,0,,0,,0,
1494,BESOURO_REI,Besouro-Rei,Besouro-Rei,100,396000,0,2400,250000,1,735,765,17,17,350,350,350,350,350,350,10,12,0,4,20,0x3885,165,1247,768,576,0,0,0,0,0,0,0,0,7190,60,7202,10000,928,10000,955,100,908,1,0,0,0,0,0,0,0,0,0,0
1495,STONE_SHOOTER,Atirador de Pedras,Atirador de Pedras,42,4104,0,1238,752,10,309,350,12,45,1,40,20,79,92,20,10,12,1,3,63,0x00003885,175,2413,1248,768,0,0,0,,0,,0,,7203,5000,7201,5000,7188,1000,1019,2000,756,100,7049,1000,0,,0,,0,,4225,1
//1496,STONE_SHOOTER_BULLET,Stone Shooter Bullet,Stone Shooter Bullet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1497,WOODEN_GOLEM,Golem de Madeira,Golem de Madeira,51,9200,0,1926,1353,1,570,657,32,36,1,41,69,5,85,155,10,12,2,3,82,0x00003885,165,1543,1632,480,0,0,0,,0,,0,,7189,4000,7188,4000,757,110,2270,10,604,100,7201,5000,921,1000,0,,0,,4259,1
1498,WOOTAN_SHOOTER,Artilheiro Wootan,Artilheiro Wootan,39,3977,0,886,453,10,84,105,10,28,15,35,29,15,100,42,10,12,1,7,42,0x00003885,200,857,1056,576,0,0,0,,0,,0,,7195,4500,7200,3500,513,1000,7049,1000,512,100,7182,100,5116,10,0,,0,,4260,1
1499,GORILA,Gorila,Gorila,162,755000,0,4200,600000,1,2000,2050,50,40,400,300,300,300,300,300,10,12,1,7,27,0x3885,200,912,1344,480,0,0,0,0,0,0,0,0,517,90,7196,80,0,0,0,0,513,20,7198,20,0,0,0,0,0,0,0,0
1500,PARASITE,Parasita,Parasita,49,5188,0,1098,1453,8,215,430,10,19,1,40,30,30,90,50,10,12,1,3,44,0x00000084,400,864,864,672,0,0,0,,0,,0,,7193,5500,7194,2000,7186,3880,7198,500,1957,1,1969,1,711,500,0,,0,,4309,1
//1501,PARASITE_BULLET,Parasite Bullet,Parasite Bullet... (mode 2181),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1502,PORING_V,Bring it on,Bring it on,99,95000000,0,87250,27895,1,10000,30000,0,10,100,100,65,100,255,255,10,12,1,3,25,0x000039A5,160,1672,672,480,43625,10000,10020,1000,4005,100,2286,200,5035,10000,2344,2500,2346,2500,2350,2500,2348,2500,2655,4000,7126,10000,2110,4500,0,,0,
1503,GIBBET,Árvore Maldita,Árvore Maldita,58,6841,0,4011,1824,1,418,656,28,31,0,42,42,27,46,28,10,12,2,6,27,0x00003985,180,917,1584,576,0,0,0,,0,,0,,7212,1800,7218,5335,7222,4074,724,300,716,100,604,10,0,,0,,0,,4278,1
1504,DULLAHAN,Dullahan,Dullahan,62,12437,0,4517,2963,2,647,1065,47,38,0,30,5,45,62,22,10,12,1,1,49,0x00003885,155,847,1152,480,0,0,0,,0,,0,,7209,3200,7210,4850,0,,2505,13,2506,1,0,,0,,0,,0,,4176,1
1505,LOLI_RURI,Loli Ruri,Loli Ruri,71,23470,0,6641,4314,2,1476,2317,39,44,0,66,54,74,81,43,10,12,2,6,87,0x00003985,125,747,1632,576,0,0,0,,0,,0,,7206,800,7219,3000,7214,5044,985,100,7019,1,0,,0,,0,,0,,4191,1
1506,DISGUISE,Mascarado,Mascarado,55,7543,0,2815,1919,2,279,546,18,29,0,72,45,35,48,65,10,12,1,6,82,0x00003985,147,516,768,384,0,0,0,,0,,0,,7216,4850,7221,3686,,,518,100,2508,50,,,0,,0,,0,,4181,1
1507,SHINOBI_ASSASSINO,Shinobi Assassino,Shinobi Assassino,55,45000,0,400,1,1,220,240,10,10,180,180,180,180,180,180,10,12,2,7,20,0x3885,175,914,1344,384,0,0,0,0,0,0,0,0,0,0,7223,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,QUVE,Quve,Quve,40,4559,0,414,306,1,299,469,12,12,0,61,24,19,37,24,10,12,0,1,29,0x00003885,150,912,1248,576,0,0,0,,0,,0,,7205,3200,7220,5723,601,1000,7154,100,756,10,0,,0,,0,,0,,4294,1
1509,LUDE,Guaxinim,Guaxinim,80,250000,1,0,0,1,2500,3500,20,15,95,100,100,95,200,100,10,12,0,2,22,0x00000091,200,1576,576,420,0,0,0,,0,,0,,512,200,0,,0,,0,,0,,0,,0,,0,,0,,0,
1510,HYLOZOIST,Poltergeist,Poltergeist,51,7186,0,2314,1297,1,317,498,16,51,0,28,26,47,66,14,10,12,0,6,47,0x00003985,155,741,1536,480,0,0,0,,0,,0,,7215,4365,7217,5335,7213,2000,740,80,7220,300,757,10,5113,1,0,,0,,4321,1
1511,AMON_RA,Amon-Ra,Amon-Ra,88,1214138,0,87264,35891,3,1647,2576,26,52,0,1,90,124,74,45,14,12,2,7,62,0x000001A4,170,854,2016,480,43632,10000,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7760,985,3880,616,400,1552,10,607,3000,0,,0,,4236,1
1512,HYEGUN,Yao Jun,Yao Jun,56,9981,0,2199,1022,1,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,49,0x00003885,180,890,1320,720,0,0,0,,0,,0,,7054,3880,609,100,985,10,2406,1,7277,300,0,,0,,0,,0,,4328,1
1513,CIVIL_SERVANT,Mao Guai,Mao Guai,62,14390,0,4023,2750,2,650,1010,42,5,58,15,20,60,80,50,10,12,1,2,44,0x00003885,200,1257,528,432,0,0,0,,0,,0,,7262,4171,7263,2000,606,10,1023,100,693,100,0,,0,,0,,0,,4202,1
1514,DANCING_DRAGON,Zhu Po Long,Zhu Po Long,54,9136,0,3030,769,2,550,789,39,10,55,62,55,25,72,22,10,12,1,9,44,0x00000083,160,600,840,504,0,0,0,,0,,0,,7266,4365,7265,3000,7268,800,1036,1000,7038,3000,0,,0,,0,,0,,4272,1
1515,GARM_BABY,Filhote de Hatii,Filhote de Hatii,61,20199,0,1022,2980,1,680,1179,34,13,45,30,56,55,85,30,10,12,1,2,41,0x00003885,450,879,672,576,0,0,0,,0,,0,,7270,1500,7269,2500,7066,4365,749,2,0,,0,,0,,0,,0,,4323,1
1516,INCREASE_SOIL,Monstro de Terra,Monstro de Terra,77,235000,1,0,2700000,1,2219,3169,15,10,94,98,90,94,200,100,10,12,1,0,62,0x00000091,445,106,1056,576,0,0,0,,0,,0,,7043,10,0,,0,,0,,0,,0,,0,,0,,0,,0,
1517,SANJUU_KYODAIREO,Sanjuu Kyodaireo,Sanjuu Kyodaireo,80,154000,0,1800,1,1,560,600,10,10,300,300,300,300,300,300,10,12,1,6,20,0x3085,165, 1120,576,420,0,0,0,0,0,0,0,0,7267,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,BACSOJIN,Bacsojin,Bacsojin,72,56380,0,5590,1659,2,560,1446,10,15,38,65,34,80,102,35,10,12,2,7,41,0x00003695,160,576,960,480,0,0,0,,0,,0,,1020,5500,603,2,617,2,7165,3000,7166,1000,747,500,0,,2234,1,0,,0,
1519,CHUNG_E,Chung E,Chung E,49,23900,0,2396,993,1,460,1050,8,15,38,65,43,30,90,15,10,12,1,7,40,0x00003695,170,1728,816,1188,0,0,0,,0,,0,,7053,4850,740,100,1806,10,518,500,0,,0,,0,,5042,2,0,,0,
1520,BOILED_RICE,Bolinho de massa,Bolinho de massa,15,400,0,84,45,1,49,82,0,10,1,14,14,0,19,15,10,12,1,3,21,0x00000081,170,1152,672,672,0,0,0,,0,,0,,564,5500,0,,7194,1000,7198,1000,0,,0,,0,,0,,0,,0,
1521,G_ALICE,Alice,Alice,62,10000,0,0,0,1,550,700,5,5,64,64,42,85,100,130,10,12,1,7,60,0x00000091,200,520,2304,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1522,G_ANCIENT_MUMMY,Múmia Anciã,Múmia Anciã,64,40599,0,0,0,1,836,1129,27,27,28,19,32,5,83,35,10,12,1,1,49,0x00003695,175,1772,120,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1523,G_ANTIQUE_FIRELOCK,Soldado Atirador,Soldado Atirador,47,3852,0,0,0,10,289,336,10,10,15,35,29,15,120,42,10,12,1,1,49,0x00002085,170,1084,2304,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1524,G_BABY_LEOPARD,Leopardo Filhote,Leopardo Filhote,32,2590,0,0,0,2,155,207,0,5,20,44,20,4,49,10,10,12,0,2,28,0x00003885,150,318,528,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1525,G_BATHORY,Bathory,Bathory,44,5415,0,0,0,1,198,398,0,60,1,76,24,85,65,15,10,12,1,7,27,0x00003695,100,1504,840,900,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1526,G_BLOOD_BUTTERFLY,Borboleta Sanguinária,Borboleta Sanguinária,55,8082,0,0,0,3,121,342,5,23,1,59,14,55,68,15,10,12,1,4,44,0x0000318D,145,472,576,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1527,G_C_TOWER_MANAGER,Gerente,Gerente,63,18600,0,0,0,3,880,1180,35,30,1,75,20,64,75,60,10,12,2,0,80,0x00000091,200,1072,672,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1528,G_CLOCK,Relógio,Relógio,60,11050,0,0,0,1,720,909,15,10,1,70,50,25,90,50,10,12,1,0,42,0x00000091,200,1092,792,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1529,G_DARK_SNAKE_LORD,Serpente Suprema,Serpente Suprema,73,254993,0,0,0,3,1433,2210,25,55,70,83,62,80,164,88,10,12,2,2,68,0x000037B5,200,588,816,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1530,G_DRACULA,Dracula,Dracula,85,320096,0,0,0,3,1625,1890,45,76,1,95,90,87,85,100,10,12,2,6,87,0x000037B5,145,1290,1140,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1531,G_EVIL_CLOUD_HERMIT,Ermitão Maligno,Ermitão Maligno,56,10392,0,0,0,10,311,333,25,59,1,20,18,50,136,11,10,12,2,0,40,0x00002085,190,480,840,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1532,G_EXPLOSION,Estrondo,Estrondo,46,8054,0,0,0,1,336,447,35,27,1,61,56,50,66,38,10,12,0,2,63,0x00003885,165,1260,960,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1533,G_FUR_SEAL,Foca,Foca,63,9114,0,0,0,1,845,1203,25,33,5,28,22,15,69,84,10,12,1,2,21,0x00003095,200,1612,622,583,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1534,G_GOBLIN_1,Goblin,Goblin,25,1176,0,0,0,1,118,140,10,5,1,53,25,20,38,10,10,12,1,7,24,0x00003695,100,1120,620,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1535,G_GOBLIN_2,Goblin,Goblin,24,1034,0,0,0,1,88,100,10,5,1,24,24,15,66,10,10,12,1,7,23,0x00003095,150,1320,620,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1536,G_GOBLIN_3,Goblin,Goblin,24,1034,0,0,0,1,132,165,10,5,1,24,24,15,24,10,10,12,1,7,25,0x0000308D,250,1624,624,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1537,G_GOBLIN_4,Goblin,Goblin,23,1359,0,0,0,1,109,131,10,5,1,23,46,15,36,10,10,12,1,7,22,0x0000308D,200,1624,624,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1538,G_GOBLIN_5,Goblin,Goblin,22,1952,0,0,0,1,105,127,10,5,1,22,22,15,32,10,10,12,1,7,21,0x0000308D,300,3074,1874,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1539,G_GOBLIN_LEADER,Líder Goblin,Líder Goblin,64,20152,0,0,0,1,663,752,48,16,5,55,37,30,69,58,10,12,1,7,24,0x00003695,120,1120,620,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1540,G_GOLEM,Golem,Golem,25,3900,0,0,0,1,175,187,40,0,1,15,25,0,15,0,10,12,2,0,60,0x00000091,300,1608,816,396,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1541,G_GREATEST_GENERAL,Guardião da Floresta,Guardião da Floresta,40,3632,0,0,0,3,350,400,15,15,1,20,60,55,82,140,10,12,1,0,43,0x00000084,200,1152,1152,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1542,G_INCANTATION_SAMURAI,Samurai Encarnado,Samurai Encarnado,71,218652,0,0,0,3,1219,2169,10,51,91,85,78,85,150,60,10,12,2,7,67,0x000037B5,135,874,1344,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1543,G_KAPHA,Kapha,Kapha,41,7892,0,0,0,3,399,719,20,38,1,51,49,22,73,45,10,12,1,5,21,0x00003885,165,2012,1728,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1544,G_KARAKASA,Karakasa,Karakasa,30,3092,0,0,0,1,141,183,1,5,1,45,12,20,49,60,10,12,1,0,60,0x00000081,155,1638,2016,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1545,G_KOBOLD_1,Cobold,Cobold,36,3893,0,0,0,1,265,318,15,10,1,90,36,30,52,20,10,12,1,7,44,0x0000308D,150,1028,528,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1546,G_KOBOLD_2,Cobold,Cobold,31,2179,0,0,0,1,262,324,15,10,1,31,31,20,46,20,10,12,1,7,45,0x0000308D,200,1528,528,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1547,G_KOBOLD_3,Cobold,Cobold,31,2179,0,0,0,1,186,216,15,10,1,31,31,20,88,20,10,12,1,7,43,0x0000308D,300,1228,528,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1548,G_KOBOLD_LEADER,Líder Cobold,Líder Kobold,65,18313,0,0,0,1,649,958,37,37,5,90,36,30,77,59,10,12,1,7,44,0x00003695,150,1028,528,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1549,G_LAVA_GOLEM,Golem de Lava,Golem de Lava,77,24324,0,0,0,1,1541,2049,65,50,1,57,115,70,76,68,10,12,2,0,83,0x00003095,400,2190,2040,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1550,G_LIVE_PEACH_TREE,Pessegueira Encantada,Pessegueira Encantada,53,8905,0,0,0,7,301,351,10,38,72,45,35,39,80,5,10,12,1,3,42,0x00002085,410,400,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1551,G_MARSE,Marte,Marte,31,5034,0,0,0,1,211,252,0,5,1,31,25,5,52,30,10,12,0,5,41,0x00000091,300,1956,756,528,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1552,G_MIYABI_NINGYO,Boneco de Miyabi,Boneco de Miyabi,33,6300,0,0,0,1,250,305,1,20,1,52,15,10,62,15,10,12,1,6,27,0x00000191,250,1938,2112,768,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1553,G_MYST,Névoa,Névoa,38,3745,0,0,0,1,365,445,0,40,1,38,18,0,53,10,10,12,2,0,25,0x00003695,200,1576,576,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1554,G_NIGHTMARE_TERROR,Pesadelo Sombrio,Pesadelo Sombrio,78,22605,0,0,0,1,757,1007,37,37,1,76,55,60,76,54,10,12,2,6,67,0x00003985,165,1216,816,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1555,G_PARASITE,Parasita,Parasita,49,5188,0,0,0,8,215,430,10,19,1,40,30,30,90,50,10,12,1,3,44,0x00000084,400,864,864,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
//1556,G_POISON_TOAD,Sapo Venenoso,Sapo Venenoso,46,6629,0,0,0,3,288,408,5,10,20,34,19,14,66,55,10,12,1,2,45,0x00000081,160,1148,1728,864,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1557,G_ROTAR_ZAIRO,Giro-Goblin,Giro-Goblin,25,1209,0,0,0,10,109,137,4,34,1,62,45,26,55,5,10,12,2,0,44,0x00002085,155,2416,2016,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1558,G_SAND_MAN,Arenoso,Arenoso,34,3413,0,0,0,1,180,205,10,25,24,34,58,38,60,5,10,12,1,0,62,0x00003885,250,1672,720,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1559,G_SCORPION,Escorpião,Escorpião,24,1109,0,0,0,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x00003195,200,1564,864,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1560,G_SHINOBI,Shinobi,Shinobi,69,12700,0,0,0,2,460,1410,34,21,85,85,25,25,100,100,10,12,1,7,67,0x00003695,150,1003,1152,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1561,G_SMOKIE,Fumacento,Fumacento,18,641,0,0,0,1,61,72,0,10,1,18,36,25,26,35,10,12,0,2,22,0x00000091,200,1576,576,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1562,G_SOLDIER_SKELETON,Esqueleto Soldado,Esqueleto Soldado,29,2334,0,0,0,1,221,245,10,15,1,15,22,5,40,15,10,12,1,1,29,0x00003885,200,2276,576,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1563,G_TENGU,Tengu,Tengu,65,16940,0,0,0,2,660,980,12,82,90,42,69,45,78,80,10,12,2,6,42,0x00003985,200,1439,1920,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1564,G_WICKED_NYMPH,Ninfa Perversa,Ninfa Perversa,63,16029,0,0,0,2,399,1090,12,75,1,64,12,69,100,80,10,12,1,6,67,0x00003795,200,637,1008,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1565,G_WILD_GINSENG,Ermitão Selvagem,Ermitão Selvagem,46,6900,0,0,0,1,220,280,10,20,13,42,36,55,66,30,10,12,0,3,43,0x00000091,140,512,756,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1566,G_WRAITH_DEAD,Aparição,Aparição,74,43021,0,0,0,2,1366,1626,25,30,5,99,55,75,115,45,10,12,2,1,89,0x00003695,175,1816,576,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1567,G_ANCIENT_WORM,Verme Ancião,Verme Ancião,67,22598,0,0,0,1,948,1115,35,30,5,35,56,55,81,72,10,12,2,4,25,0x00003795,165,1792,792,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1568,G_ANGELING,Angeling,Angeling,20,55000,0,0,0,1,120,195,0,70,1,50,20,75,68,200,10,12,1,8,86,0x000037B5,200,1072,672,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1569,G_BLOODY_KNIGHT,Cavaleiro Sanguinário,Cavaleiro Sanguinário,82,57870,0,0,0,3,2150,3030,60,50,88,75,70,77,125,55,10,12,2,0,87,0x00003695,250,828,528,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1570,G_CRAMP,Cãibra,Cãibra,56,4720,0,0,0,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x00003095,100,1000,500,1000,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1571,G_DEVIACE,Deviace,Deviace,47,19192,0,0,0,1,514,674,10,20,1,47,62,48,62,25,10,12,1,5,81,0x00000091,400,1680,480,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1572,G_DROPS,Drops,Drops,3,55,0,0,0,1,10,13,0,0,1,3,3,0,12,15,10,12,1,3,23,0x00000083,400,1372,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1573,G_ELDER,Ancião,Ancião,64,21592,0,0,0,3,421,560,45,68,1,76,68,108,72,86,10,12,2,7,80,0x00003885,165,1552,1152,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1574,JOUNIN,Mestre Raiton,Mestre Raiton,99,15000000,3000,2,2,1,2500,7500,15,35,800,400,600,600,600,300,10,12,1,7,20,0x13B5,125,2000,325,325,10,10000,516,10000,12208,10000,7206,10000,749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,JOUNIN,Mestre Doton,Mestre Doton,99,15000000,3000,2,2,1,2500,7500,15,35,800,400,600,600,600,300,10,12,1,7,20,0x13B5,125,2000,325,325,10,10000,516,10000,12208,10000,7206,10000,749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,G_GHOSTRING,Ghostring,Ghostring,18,73300,0,0,0,1,82,122,0,60,40,27,18,45,72,30,10,12,1,6,88,0x000037B5,300,1220,1080,648,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1577,G_GOBLIN_ARCHER,Goblin,Goblin,28,1750,0,0,0,9,89,113,0,0,10,15,20,15,72,20,10,12,0,7,25,0x00002085,200,1172,672,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1578,G_HORONG,Horong,Horong,34,1939,0,0,0,1,275,327,99,50,1,34,10,0,50,0,10,12,0,0,83,0x0000308D,400,1888,1152,828,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1579,G_HYDRA,Hidra,Hidra,14,660,0,0,0,7,22,28,0,40,1,14,14,0,40,2,10,12,0,3,41,0x00000084,1000,800,432,600,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1580,G_INCUBUS,Incubus,Incubus,75,17281,0,0,0,2,1408,1873,58,46,1,97,95,103,89,87,10,12,1,6,67,0x00003795,165,850,600,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1581,G_VOCAL,Vocal,Vocal,18,3016,0,0,0,1,71,82,10,30,77,28,26,30,53,40,10,12,1,4,22,0x00003795,200,1080,648,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1582,BONECO_TREINO,Boneco de Treino,Boneco de Treino,1,2,0,0,0,1,1,2,100,99,0,0,0,0,0,0,7,12,0,3,22,0x00000040,2000,1,1,1,0,0,0,,0,,0,,0,,19054,100,0,,0,,0,,0,,0,,0,,0,,0,
1583,TAO_GUNKA,Tao Gunka,Tao Gunka,70,193000,0,59175,10445,2,1450,1770,20,20,1,85,78,35,140,60,10,12,2,6,60,0x000037B5,150,1020,288,144,29587,10000,984,6000,617,3000,505,6000,7300,4850,7067,4850,728,1000,2296,400,504,3000,1002,1000,0,0,0,,0,,4302,1
1584,TAMRUAN,Tamruan,Tamruan,52,10234,0,3812,55,1,489,534,15,35,80,62,38,75,72,15,10,12,2,6,67,0x0000318D,140,512,1152,672,0,0,0,,0,,0,,7301,4850,7069,3000,1117,40,1155,8,2315,3,0,,0,,0,,0,,4304,1
1586,LEAF_CAT,Gato de Folha,Gato de Folha,80,250000,1,0,3000000,1,2500,3500,20,19,95,100,100,95,200,100,10,12,0,2,22,0x00000083,150,960,864,720,0,0,0,,0,,0,,7198,100,0,,0,,0,,0,,0,,0,,0,,0,,0,
1587,KRABEN,Kraben,Kraben,50,5880,0,206,1322,1,125,765,5,42,50,125,1,66,75,50,10,12,1,0,48,0x00003095,100,1152,1536,576,0,0,0,,0,,0,,912,3500,519,3000,521,1000,2102,1,7299,4850,7286,1000,603,10,0,,0,,4295,1
1588,ORC_XMAS,Orc Natalino,Orc Natalino,24,1400,0,261,160,1,104,126,10,5,1,24,48,25,34,10,10,12,1,7,22,0x00000081,200,1864,864,288,0,0,0,,0,,0,,998,210,931,5500,756,40,7175,1600,1352,10,644,15,7174,1600,0,,0,,4066,1
1589,G_MANDRAGORA,Mandrágora,Mandrágora,12,405,0,0,0,4,26,35,0,25,1,12,24,0,36,15,10,12,1,3,62,0x00000084,1000,1768,768,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
